         1 -2.0817e-17                       
   0.97212   0.0049756                       
   0.97191   0.0050119                       
    0.9717   0.0050483                       
    0.9715   0.0050849                       
   0.97129   0.0051216                       
   0.97108   0.0051584                       
   0.97086   0.0051953                       
   0.97065   0.0052324                       
   0.97044   0.0052696                       
   0.97023   0.0053068                       
   0.97001   0.0053442                       
    0.9698   0.0053818                       
   0.96958   0.0054194                       
   0.96937   0.0054572                       
   0.96915   0.0054951                       
   0.96893   0.0055331                       
   0.96871   0.0055712                       
   0.96849   0.0056094                       
   0.96827   0.0056478                       
   0.96805   0.0056863                       
   0.96783   0.0057249                       
   0.96761   0.0057636                       
   0.96739   0.0058024                       
   0.96716   0.0058414                       
   0.96694   0.0058804                       
   0.96672   0.0059196                       
   0.96649   0.0059589                       
   0.96626   0.0059984                       
   0.96604   0.0060379                       
   0.96581   0.0060775                       
   0.96558   0.0061173                       
   0.96535   0.0061572                       
   0.96512   0.0061972                       
   0.96489   0.0062373                       
   0.96466   0.0062775                       
   0.96442   0.0063179                       
   0.96419   0.0063584                       
   0.96396   0.0063989                       
   0.96372   0.0064396                       
   0.96349   0.0064804                       
   0.96325   0.0065214                       
   0.96301   0.0065624                       
   0.96278   0.0066035                       
   0.96254   0.0066448                       
    0.9623   0.0066862                       
   0.96206   0.0067277                       
   0.96182   0.0067693                       
   0.96158    0.006811                       
   0.96134   0.0068529                       
   0.96109   0.0068948                       
   0.96085   0.0069369                       
   0.96061    0.006979                       
   0.96036   0.0070213                       
   0.96012   0.0070637                       
   0.95987   0.0071062                       
   0.95962   0.0071489                       
   0.95937   0.0071916                       
   0.95913   0.0072344                       
   0.95888   0.0072774                       
   0.95863   0.0073205                       
   0.95838   0.0073637                       
   0.95813   0.0074069                       
   0.95787   0.0074503                       
   0.95762   0.0074939                       
   0.95737   0.0075375                       
   0.95711   0.0075812                       
   0.95686   0.0076251                       
    0.9566    0.007669                       
   0.95635   0.0077131                       
   0.95609   0.0077573                       
   0.95583   0.0078015                       
   0.95557   0.0078459                       
   0.95531   0.0078904                       
   0.95505    0.007935                       
   0.95479   0.0079798                       
   0.95453   0.0080246                       
   0.95427   0.0080695                       
   0.95401   0.0081146                       
   0.95374   0.0081597                       
   0.95348    0.008205                       
   0.95321   0.0082504                       
   0.95295   0.0082958                       
   0.95268   0.0083414                       
   0.95241   0.0083871                       
   0.95215   0.0084329                       
   0.95188   0.0084788                       
   0.95161   0.0085248                       
   0.95134   0.0085709                       
   0.95107   0.0086171                       
    0.9508   0.0086635                       
   0.95052   0.0087099                       
   0.95025   0.0087564                       
   0.94998   0.0088031                       
    0.9497   0.0088498                       
   0.94943   0.0088967                       
   0.94915   0.0089436                       
   0.94888   0.0089907                       
    0.9486   0.0090379                       
   0.94832   0.0090851                       
   0.94804   0.0091325                       
   0.94776     0.00918                       
   0.94748   0.0092276                       
    0.9472   0.0092753                       
   0.94692    0.009323                       
   0.94664   0.0093709                       
   0.94636   0.0094189                       
   0.94607    0.009467                       
   0.94579   0.0095152                       
    0.9455   0.0095635                       
   0.94522   0.0096119                       
   0.94493   0.0096604                       
   0.94464    0.009709                       
   0.94436   0.0097578                       
   0.94407   0.0098066                       
   0.94378   0.0098555                       
   0.94349   0.0099045                       
    0.9432   0.0099536                       
   0.94291    0.010003                       
   0.94262    0.010052                       
   0.94232    0.010102                       
   0.94203    0.010151                       
   0.94174    0.010201                       
   0.94144     0.01025                       
   0.94115      0.0103                       
   0.94085     0.01035                       
   0.94055      0.0104                       
   0.94026     0.01045                       
   0.93996      0.0105                       
   0.93966    0.010551                       
   0.93936    0.010601                       
   0.93906    0.010652                       
   0.93876    0.010702                       
   0.93846    0.010753                       
   0.93815    0.010804                       
   0.93785    0.010855                       
   0.93755    0.010906                       
   0.93724    0.010957                       
   0.93694    0.011008                       
   0.93663    0.011059                       
   0.93632     0.01111                       
   0.93602    0.011162                       
   0.93571    0.011214                       
    0.9354    0.011265                       
   0.93509    0.011317                       
   0.93478    0.011369                       
   0.93447    0.011421                       
   0.93416    0.011473                       
   0.93385    0.011525                       
   0.93354    0.011577                       
   0.93322    0.011629                       
   0.93291    0.011682                       
   0.93259    0.011734                       
   0.93228    0.011787                       
   0.93196     0.01184                       
   0.93164    0.011892                       
   0.93133    0.011945                       
   0.93101    0.011998                       
   0.93069    0.012051                       
   0.93037    0.012105                       
   0.93005    0.012158                       
   0.92973    0.012211                       
   0.92941    0.012265                       
   0.92909    0.012318                       
   0.92876    0.012372                       
   0.92844    0.012425                       
   0.92812    0.012479                       
   0.92779    0.012533                       
   0.92746    0.012587                       
   0.92714    0.012641                       
   0.92681    0.012695                       
   0.92648     0.01275                       
   0.92616    0.012804                       
   0.92583    0.012858                       
    0.9255    0.012913                       
   0.92517    0.012967                       
   0.92484    0.013022                       
    0.9245    0.013077                       
   0.92417    0.013132                       
   0.92384    0.013187                       
   0.92351    0.013242                       
   0.92317    0.013297                       
   0.92284    0.013352                       
    0.9225    0.013407                       
   0.92216    0.013463                       
   0.92183    0.013518                       
   0.92149    0.013574                       
   0.92115     0.01363                       
   0.92081    0.013685                       
   0.92047    0.013741                       
   0.92013    0.013797                       
   0.91979    0.013853                       
   0.91945    0.013909                       
   0.91911    0.013965                       
   0.91876    0.014022                       
   0.91842    0.014078                       
   0.91808    0.014134                       
   0.91773    0.014191                       
   0.91739    0.014247                       
   0.91704    0.014304                       
   0.91669    0.014361                       
   0.91634    0.014418                       
     0.916    0.014475                       
   0.91565    0.014532                       
    0.9153    0.014589                       
   0.91495    0.014646                       
    0.9146    0.014703                       
   0.91425     0.01476                       
   0.91389    0.014818                       
   0.91354    0.014875                       
   0.91319    0.014933                       
   0.91283    0.014991                       
   0.91248    0.015048                       
   0.91212    0.015106                       
   0.91177    0.015164                       
   0.91141    0.015222                       
   0.91105     0.01528                       
   0.91069    0.015338                       
   0.91034    0.015396                       
   0.90998    0.015455                       
   0.90962    0.015513                       
   0.90926    0.015572                       
   0.90889     0.01563                       
   0.90853    0.015689                       
   0.90817    0.015747                       
   0.90781    0.015806                       
   0.90744    0.015865                       
   0.90708    0.015924                       
   0.90671    0.015983                       
   0.90635    0.016042                       
   0.90598    0.016101                       
   0.90561    0.016161                       
   0.90525     0.01622                       
   0.90488    0.016279                       
   0.90451    0.016339                       
   0.90414    0.016398                       
   0.90377    0.016458                       
    0.9034    0.016518                       
   0.90303    0.016577                       
   0.90265    0.016637                       
   0.90228    0.016697                       
   0.90191    0.016757                       
   0.90153    0.016817                       
   0.90116    0.016877                       
   0.90078    0.016938                       
   0.90041    0.016998                       
   0.90003    0.017058                       
   0.89965    0.017119                       
   0.89928    0.017179                       
    0.8989     0.01724                       
   0.89852      0.0173                       
   0.89814    0.017361                       
   0.89776    0.017422                       
   0.89738    0.017483                       
     0.897    0.017544                       
   0.89661    0.017605                       
   0.89623    0.017666                       
   0.89585    0.017727                       
   0.89546    0.017788                       
   0.89508    0.017849                       
   0.89469    0.017911                       
   0.89431    0.017972                       
   0.89392    0.018034                       
   0.89353    0.018095                       
   0.89314    0.018157                       
   0.89276    0.018219                       
   0.89237    0.018281                       
   0.89198    0.018342                       
   0.89159    0.018404                       
    0.8912    0.018466                       
    0.8908    0.018528                       
   0.89041    0.018591                       
   0.89002    0.018653                       
   0.88963    0.018715                       
   0.88923    0.018777                       
   0.88884     0.01884                       
   0.88844    0.018902                       
   0.88805    0.018965                       
   0.88765    0.019027                       
   0.88725     0.01909                       
   0.88685    0.019153                       
   0.88646    0.019216                       
   0.88606    0.019278                       
   0.88566    0.019341                       
   0.88526    0.019404                       
   0.88486    0.019467                       
   0.88445    0.019531                       
   0.88405    0.019594                       
   0.88365    0.019657                       
   0.88325     0.01972                       
   0.88284    0.019784                       
   0.88244    0.019847                       
   0.88203    0.019911                       
   0.88163    0.019974                       
   0.88122    0.020038                       
   0.88081    0.020102                       
   0.88041    0.020165                       
      0.88    0.020229                       
   0.87959    0.020293                       
   0.87918    0.020357                       
   0.87877    0.020421                       
   0.87836    0.020485                       
   0.87795    0.020549                       
   0.87754    0.020613                       
   0.87713    0.020678                       
   0.87671    0.020742                       
    0.8763    0.020806                       
   0.87589    0.020871                       
   0.87547    0.020935                       
   0.87506       0.021                       
   0.87464    0.021064                       
   0.87422    0.021129                       
   0.87381    0.021194                       
   0.87339    0.021259                       
   0.87297    0.021323                       
   0.87255    0.021388                       
   0.87213    0.021453                       
   0.87171    0.021518                       
   0.87129    0.021583                       
   0.87087    0.021648                       
   0.87045    0.021714                       
   0.87003    0.021779                       
    0.8696    0.021844                       
   0.86918     0.02191                       
   0.86876    0.021975                       
   0.86833     0.02204                       
   0.86791    0.022106                       
   0.86748    0.022172                       
   0.86705    0.022237                       
   0.86663    0.022303                       
